show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,Genre,description
70139073,Movie,Arjun: The Warrior Prince,Arnab Chaudhuri,"Yudhveer Bakoliya, Ashok Banthia, Ravi Khanwilkar, Vijay Kashyap, Ila Arun, Sachin Khedekar, Rajeshwari Sachdev, Hemanth Mahaur",India,01-Nov-18,2011,TV-14,91 min,"Action & Adventure, Dramas, International Movies",Action,This animated retelling of the classic Indian tale of Prince Arjun – part of the Sanskrit epic Mahabharata – begins during the prince's youth.
70254349,Movie,Himmatwala,Sajid Khan,"Ajay Devgn, Tamannaah Bhatia, Paresh Rawal, Zarina Wahab, Mahesh Manjrekar",India,01-Nov-18,2013,TV-14,140 min,"Action & Adventure, Comedies, International Movies",Action,A young man returns to his native village on a mission of vengeance after his father commits suicide in the wake of false accusations.
70123126,Movie,Paan Singh Tomar,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill, Rajendra Gupta, Brijendra Kala, Jahangir Khan, Vipin Sharma, Zakir Hussain",India,01-Nov-18,2010,TV-MA,129 min,"Action & Adventure, Dramas, International Movies",Action,Paan Singh Tomar goes from celebrated runner to star brigand and rebel when life after sports fails to unfold as planned.
80158388,Movie,Bandie,Alo Sarkar,"Uttam Kumar, Sulakshana Pandit, Utpal Dutt, Bindu, Amjad Khan, Helen, Indrani Mukherjee, Padma Khanna, Iftekhar",India,01-Nov-17,1978,TV-14,141 min,"Action & Adventure, Dramas, International Movies",Action,"Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her."
80202605,Movie,Hajwala: The Missing Engine,"Ali Bin Matar, Ibrahim Bin Mohamed","Yasser Al Jarraf, Haleem Aljabri, Anwar Aljabri, Omar Aljabri, Ali Almarzouqi, Majed Aldheeb, Yousef Almahmodi, Reem Ali",United Arab Emirates,01-Nov-17,2016,TV-PG,97 min,"Action & Adventure, Dramas, International Movies",Action,A competitive streetcar racer's obsession with winning drive him to develop a vehicle with an innovative engine that's never been used before.
80032097,Movie,Romeo Ranjha,Navaniat Singh,"Jazzy B, Garry Sandhu, Monica Bedi, Parul Gulati, Rana Ranbir, Yograj Singh, Rana Jung Bahadur, Sanga Jagir","India, Canada",01-Nov-17,2014,TV-14,122 min,"Action & Adventure, Comedies, Music & Musicals",Action,"Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats."
80156684,Movie,Savage Dog,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy",United States,01-Nov-17,2017,TV-MA,95 min,"Action & Adventure, Independent Movies",Action,A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.
80174727,Movie,The Bittersweet,D Ho,"Min-ho Lee, Zhu Xuan",China,01-Nov-17,2017,TV-14,98 min,"Action & Adventure, Dramas, International Movies",Action,"As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood."
80157488,TV Show,The Truth,,"Tay Ping Hui, Joanne Peh, Shaun Chen, Rebecca Lim, Zhu Houren, Richard Low",,01-Nov-17,2008,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",Action,"A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties."
80179288,Movie,Undercover Grandpa,Erik Canuel,"James Caan, Jessica Walter, Louis Gossett Jr., Dylan Everett, Paul Sorvino, Kenneth Welsh, Lawrence Dane, Paul Braunstein, Greta Onieogou",Canada,01-Nov-17,2016,PG-13,94 min,"Action & Adventure, Children & Family Movies, Comedies",Action,"Jake's date with his dream girl takes a turn when she disappears, and Jake's grandpa – a former intelligence officer – sets out to find her."
80203780,Movie,Waarrior Savitri,Param Gill,"Niharica Raizada, Rajat Barmecha, Lucy Pinder, Om Puri, Gulshan Grover, Tim Man, Ron Smoorenburg, KaramVeer Chaudhary",India,01-Nov-17,2016,TV-14,120 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Action,"In a modern adaptation of a mythological tale, a devoted wife is willing to do whatever it takes to rescue her husband from the clutches of death."
1145882,Movie,Young Tiger,Mu Chu,"Qiu Yuen, Charlie Chin, Jackie Chan, Hu Chin, Nan Chiang",Hong Kong,01-Nov-16,1973,NR,81 min,"Action & Adventure, International Movies",Action,"Aided only by a tough female police officer, a Hong Kong taxi driver tries to escape from gangsters pursuing incriminating evidence left in his cab."
81072917,Movie,Gatao 2: Rise of the King,Yen Cheng-kuo,"Collin Chou, Jason Wang, Jack Kao, Tsai Chen-nan, Lu Hsueh-feng, Peng Sun",Taiwan,09-May-19,2018,TV-MA,126 min,"Action & Adventure, Dramas, International Movies",Action,"When a zealous gang leader plans to take out a friend-turned-rival for control of his turf, internal tensions complicate the battle to be the boss."
81035855,Movie,Lion's Heart,Karim El Sobky,"Mohamed Ramadan, Hassan Hosny, Horeya Farghaly, Sayed Rajab, Aida Reyad, Omar Mustafa Metwally, Riham Ayman, Mohsen Mansour, Afaf Rashad, Maher Essam, Sabry Fawwaz, Hamdy Heykal, Sabry Abdel Moniem",Egypt,09-May-19,2013,TV-MA,111 min,"Action & Adventure, International Movies",Action,"Kidnapped as a child and raised in the circus, a young lion tamer’s tough side emerges when he gets entangled in an underworld murder mystery."
81035845,Movie,Regatta,Mohamed Samy,"Amr Saad, Ilham Shaheen, Rania Yousef",Egypt,09-May-19,2015,TV-MA,100 min,"Action & Adventure, Dramas, International Movies",Action,Inside one of Cairo's most impoverished areas exists a place where criminals control everything and everyone.
80209866,Movie,Manhunt,John Woo,"Zhang Hanyu, Masaharu Fukuyama, Qi Wei, Ji-won Ha, Jun Kunimura, Angeles Woo, Nanami Sakuraba","China, Hong Kong",04-May-18,2017,TV-MA,109 min,"Action & Adventure, International Movies",Action,A Chinese pharmaceutical lawyer framed for a vile crime teams up with a sharp-witted Japanese detective to stop a dangerous corporate plot.
70109249,Movie,C Kkompany,Sachin Yardi,"Mahesh Bhatt, Mithun Chakraborty, G.K. Desai, Celina Jaitly, Karan Johar, Ekta Kapoor, Tusshar Kapoor, Anupam Kher, Ashok Pandit, Lalit Parashar, Raima Sen, Rajpal Yadav",India,31-May-19,2008,TV-14,127 min,"Action & Adventure, Comedies, International Movies",Action,"To blow off some steam, friends Akshay, Joshi and Lambodar, posing as a gang called C Kkompany, make a phony extortion demand to Joshi's apathetic son. The trio is shocked when their prank call makes them anonymous celebrities."
70025612,Movie,Krishna Cottage,Santram Varma,"Sohail Khan, Isha Koppikar, Natasha, Rati Agnihotri",India,31-May-19,2004,TV-MA,124 min,"Action & Adventure, Horror Movies, International Movies",Action,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.
80176342,Movie,Rangoon,Vishal Bhardwaj,"Saif Ali Khan, Shahid Kapoor, Kangana Ranaut, Shriswara, Richard McCabe, Satoru Kawaguchi, Surendra Pal, Lin Laishram",India,29-May-17,2017,TV-14,153 min,"Action & Adventure, Dramas, International Movies",Action,"During World War II, daredevil star Miss Julia entertains soldiers at the Indo-Burma border, where she's caught up in a web of love and deceit."
80063265,Movie,The Do-Over,Steven Brill,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Catherine Bell, Michael Chiklis, Natasha Leggero, Sean Astin",United States,27-May-16,2016,TV-MA,109 min,"Action & Adventure, Comedies",Action,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.
81034931,Movie,Rampant,Kim Sung-hoon,"Hyun Bin, Jang Dong-gun, Jo Woo-jin, Jeong Man-sik, Lee Sun-bin, Kim Eui-sung, Cho Dal-hwan, Seo Ji-hye, Kim Tae-woo, Kim Joo-hyuk",South Korea,26-May-19,2018,TV-MA,122 min,"Action & Adventure, Horror Movies, International Movies",Action,"When Prince Lee Cheong returns to Joseon after his brother’s death, he finds the kingdom plagued by deadly creatures – but they’re not the only threat."
80164778,Movie,Raees,Rahul Dholakia,"Shah Rukh Khan, Mahira Khan, Nawazuddin Siddiqui, Mohammed Zeeshan Ayyub, Sheeba Chaddha, Shubham Chintamani, Shubham Tukaram, Atul Kulkarni, Narendra Jha, Jaideep Ahlawat, Sunny Leone",India,26-May-17,2017,NR,143 min,"Action & Adventure, Dramas, International Movies",Action,"After street smart kid Raees rises to become Gujarat's bootlegging king in the 1980s, he tries to balance his life of crime with helping his people."
80218306,Movie,Rim of the World,McG,"Jack Gore, Miya Cech, Benjamin Flores Jr., Alessio Scalzotto, Andrew Bachelor, Annabeth Gish, Scott MacArthur, Dean S. Jagger, Michael Beach, Lynn Collins, David Theune, Tony Cavalero, Carl McDowell, Punam Patel, Jason Rogel, Chris Wylde, Rudy Mancuso, Amanda Cerny, Allan Graf, Cameron Fuller, Richard Gore, Peter Parros, Annie Cavalero",United States,24-May-19,2019,TV-14,99 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",Action,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world."
80165083,Movie,Arès,Jean-Patrick Benes,"Ola Rapace, Micha Lescot, Thierry Hancisse, Hélène Fillières, Ruth Vega Fernandez, Louis-Do de Lencquesaing, Eva Lallier, Emilie Gavois-Kahn",France,23-May-17,2016,TV-MA,80 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Action,A futuristic France tries to keep its people from despair and rebellion over crippling poverty by engaging them with a violent TV competition show.
81057229,Movie,The Man Who Feels No Pain,Vasan Bala,"Abhimanyu Dassani, Radhika Madan, Gulshan Devaiah, Mahesh Manjrekar, Jimit Trivedi, Loveleen Mishra, Sartaaj Kakkar, Riva Arora",India,22-May-19,2018,TV-MA,137 min,"Action & Adventure, Comedies, International Movies",Action,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial-arts hero in this high-action, meta comedy."
70143369,Movie,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, Ciarán Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Art Malik, Eileen Page, Amanda Clayton, Davood Ghadami, Daniel O'Meara, Jill Baker, Josh Daugherty, Oliver Boot, Philip Arditti, Arkie Reece, Joe Billingiere, Don Stark, Darwin Shaw, Figs Jackman, David Schwimmer, Emma Clifford, Christopher Goodman, Cate Fowler, Sean Carrigan, Dusty Sorg, Steven Cree, Phil Cheadle, Holly Weston, Nicholas Woodeson, Rupert Frazer, Edmund Kente",United States,02-May-19,2012,PG-13,133 min,"Action & Adventure, Sci-Fi & Fantasy",Action,"One minute, Civil War veteran John Carter is evading Apaches; the next, he's waking up on Mars, a once-fruitful planet that's devolved into chaos."
70259801,Movie,Olympus Has Fallen,Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman, Finley Jacobsen, Dylan McDermott, Rick Yune, Angela Bassett, Melissa Leo, Radha Mitchell, Cole Hauser, Ashley Judd, Robert Forster",United States,02-May-19,2013,R,119 min,Action & Adventure,Action,A disgraced Secret Service agent must come to the rescue when Korean terrorists descend on the White House and take the president hostage.
80990658,Movie,Jailbreak,Jimmy Henderson,"Jean-Paul Ly, Dara Our, Tharoth Sam, Dara Phang, Celine Tran, Savin Phillip, Sok Visal",Cambodia,02-May-18,2017,TV-MA,92 min,"Action & Adventure, International Movies",Action,Four cops escorting a mobster to a high-security prison fight for survival when a gang boss orchestrates a riot from outside to silence their charge.
80115466,Movie,BLAME!,Hiroyuki Seshita,"Takahiro Sakurai, Kana Hanazawa, Sora Amamiya, Kazuhiro Yamaji, Mamoru Miyano, Aya Suzaki, Nobunaga Shimazaki, Yuki Kaji, Aki Toyosaki, Saori Hayami",Japan,19-May-17,2017,TV-14,106 min,"Action & Adventure, Anime Features, International Movies",Action,"Inside a vast, self-replicating city bent on eliminating all life, mysterious loner Killy emerges to guide a remnant of humanity desperate to survive."
80236341,Movie,Maria,Pedring A. Lopez,"Cristine Reyes, Germaine De Leon, KC Montero, Ronnie Lazaro, Freddie Webb",Philippines,17-May-19,2019,TV-MA,90 min,"Action & Adventure, International Movies",Action,"An ex-assassin tries to leave her dark past behind until a power-hungry gang targets her and her family, forcing her to summon her killer instincts."
70142827,Movie,Limitless,Neil Burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",United States,16-May-19,2011,PG-13,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",Action,"With his writing career dragging, Eddie Morra finds his life turning around after he takes a drug that provides astonishing mental focus."
70109375,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,"Vivek Oberoi, Zayed Khan, Shriya Saran, Nikitin Dheer, Shabbir Ahluwalia, Sunil Shetty, Shweta Bhardwaj",India,16-May-19,2008,TV-MA,119 min,"Action & Adventure, International Movies, Music & Musicals",Action,A television journalist makes a risky career move by accepting a job offer from a controversial Istanbul television station.
80220311,Movie,All the Devil's Men,Matthew Hope,"Milo Gibson, Sylvia Hoeks, Gbenga Akinnagbe, William Fichtner, Joseph Millson, Elliot Cowan, Perry Fitzpatrick, Warren Rusher",United Kingdom,15-May-19,2018,R,100 min,Action & Adventure,Action,A battle-scarred Special Ops military vet joins a CIA-funded assignment to take down a Russian terrorist and his trigger-happy comrades.
70073018,Movie,Shootout at Lokhandwala,Apoorva Lakhia,"Sanjay Dutt, Sunil Shetty, Amitabh Bachchan, Arbaaz Khan, Abhishek Bachchan, Diya Mirza, Aarti Chhabria, Tusshar Kapoor, Vivek Oberoi, Neha Dhupia, Rohit Roy, Aditya Lakhia, Ravi Gossain, Shabbir Ahluwalia, Akhilendra Mishra, Amrita Singh",India,15-May-19,2007,UR,116 min,"Action & Adventure, Dramas, International Movies",Action,"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight."
80243408,Movie,Aiyaary,Neeraj Pandey,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar",India,15-May-18,2018,TV-14,158 min,"Action & Adventure, Dramas, International Movies",Action,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs."
70050576,Movie,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Hayao Miyazaki,"Yasuo Yamada, Kiyoshi Kobayashi, Eiko Masuyama, Makio Inoue, Goro Naya, Sumi Shimamoto, Taro Ishida, Kohei Miyauchi, Ichiro Nagai",Japan,15-May-18,1979,PG-13,100 min,"Action & Adventure, Anime Features, Classic Movies",Action,"Lupin, his sidekick, Jigen, and the samurai warrior Goemon set out to take over an evil counterfeit operation at Count Cagliostro's fortress."
81053958,Movie,Backdraft 2,Gonzalo López-Gallego,"Joe Anderson, William Baldwin, Donald Sutherland, Alisha Bailey, Alastair Mackenzie, Dominic Mafham, Jessamine-Bliss Bell, Martin Hutson, Aaron McCusker, Cyril Nri",United States,14-May-19,2019,R,102 min,"Action & Adventure, Dramas",Action,"In this sequel to the 1991 film, a determined fire investigator recruits an imprisoned arsonist to help untangle a web of fire, murder and corruption."
70242536,Movie,The Great Magician,Yee Tung-Shing,"Tony Leung Chiu Wai, Lau Ching Wan, Zhou Xun, Wu Gang, Ni Yan, Paul Chun, Kenya Sawada, Lam Suet","Hong Kong, China",11-May-19,2011,TV-PG,128 min,"Action & Adventure, Comedies, Dramas",Action,"In 1920s Beijing, a host of talented performers gather to show off their skills. The challenge: reproduce a magic trick called the Eight Immortals."
